Id 	Name 	Group 	Rows 	Cols 	Nonzeros 	Kind 	Date 	Download File
1161 	oscil_dcop_50 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1162 	oscil_dcop_51 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1163 	oscil_dcop_52 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1164 	oscil_dcop_53 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1139 	oscil_dcop_28 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1165 	oscil_dcop_54 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1166 	oscil_dcop_55 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1167 	oscil_dcop_56 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1168 	oscil_dcop_57 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1138 	oscil_dcop_27 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1137 	oscil_dcop_26 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1136 	oscil_dcop_25 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1135 	oscil_dcop_24 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1134 	oscil_dcop_23 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1133 	oscil_dcop_22 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1132 	oscil_dcop_21 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1131 	oscil_dcop_20 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1130 	oscil_dcop_19 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1129 	oscil_dcop_18 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1128 	oscil_dcop_17 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1127 	oscil_dcop_16 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1126 	oscil_dcop_15 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1125 	oscil_dcop_14 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1124 	oscil_dcop_13 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1123 	oscil_dcop_12 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1122 	oscil_dcop_11 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1140 	oscil_dcop_29 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1120 	oscil_dcop_09 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1119 	oscil_dcop_08 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1118 	oscil_dcop_07 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1117 	oscil_dcop_06 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1116 	oscil_dcop_05 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1115 	oscil_dcop_04 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1114 	oscil_dcop_03 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1113 	oscil_dcop_02 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1112 	oscil_dcop_01 	Sandia 	430 	430 	1,544 	Circuit Simulation Problem Sequence 	2003 	
1121 	oscil_dcop_10 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1141 	oscil_dcop_30 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1142 	oscil_dcop_31 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1143 	oscil_dcop_32 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1144 	oscil_dcop_33 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1145 	oscil_dcop_34 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1146 	oscil_dcop_35 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1147 	oscil_dcop_36 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1148 	oscil_dcop_37 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1149 	oscil_dcop_38 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1150 	oscil_dcop_39 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1151 	oscil_dcop_40 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1152 	oscil_dcop_41 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1153 	oscil_dcop_42 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1154 	oscil_dcop_43 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1155 	oscil_dcop_44 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1156 	oscil_dcop_45 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1157 	oscil_dcop_46 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
1158 	oscil_dcop_47 	Sandia 	430 	430 	1,544 	Subsequent Circuit Simulation Problem 	2003 	
2161 	flower_8_1 	JGD_Margulies 	625 	513 	1,538 	Combinatorial Problem 	2008 	
673 	lp_scorpion 	LPnetlib 	388 	466 	1,534 	Linear Programming Problem 	1981 	
2559 	cz148 	CPM 	148 	148 	1,527 	2D/3D Problem 	2012 	
1984 	GL7d11 	JGD_GL7d 	1,019 	60 	1,513 	Combinatorial Problem 	2008 	
2763 	mycielskian7 	Mycielski 	95 	95 	1,510 	Undirected Graph 	2018 	
215 	nnc261 	HB 	261 	261 	1,500 	2D/3D Problem 	1982 	
95 	can_187 	HB 	187 	187 	1,491 	Structural Problem 	1981 	
1198 	rajat14 	Rajat 	180 	180 	1,475 	Circuit Simulation Problem 	2004 	
66 	bcsstm11 	HB 	1,473 	1,473 	1,473 	Structural Problem 	1982 	
119 	dwt_245 	HB 	245 	245 	1,461 	Structural Problem 	1980 	
606 	lp_bore3d 	LPnetlib 	233 	334 	1,448 	Linear Programming Problem 		
2858 	breasttissue_10NN 	ML_Graph 	106 	106 	1,412 	Undirected Weighted Graph 	2020 	
115 	dwt_198 	HB 	198 	198 	1,392 	Structural Problem 	1980 	
94 	can_161 	HB 	161 	161 	1,377 	Structural Problem 	1981 	
878 	mesh3em5 	Pothen 	289 	289 	1,377 	Structural Problem 	2003 	
877 	mesh3e1 	Pothen 	289 	289 	1,377 	Structural Problem 	2003 	
1927 	bibd_15_3 	JGD_BIBD 	105 	455 	1,365 	Combinatorial Problem 	2008 	
2099 	n3c6-b2 	JGD_Homology 	455 	105 	1,365 	Combinatorial Problem 	2008 	
2077 	n2c6-b2 	JGD_Homology 	455 	105 	1,365 	Combinatorial Problem 	2008 	
2110 	n4c5-b2 	JGD_Homology 	455 	105 	1,365 	Combinatorial Problem 	2008 	
1457 	Cities 	Pajek 	55 	46 	1,342 	Weighted Bipartite Graph 	2001 	
2107 	n4c5-b10 	JGD_Homology 	120 	630 	1,320 	Combinatorial Problem 	2008 	
2365 	S10PI_n1 	Rommes 	528 	528 	1,317 	Eigenvalue/Model Reduction Problem 	2010 	
2357 	M10PI_n1 	Rommes 	528 	528 	1,317 	Eigenvalue/Model Reduction Problem 	2010 	
282 	zenios 	HB 	2,873 	2,873 	1,314 	Optimization Problem 	1985 	
165 	gre_343 	HB 	343 	343 	1,310 	Directed Weighted Graph 	1981 	
175 	impcol_e 	HB 	225 	225 	1,303 	Chemical Process Simulation Problem 	1982 	
93 	can_144 	HB 	144 	144 	1,296 	Structural Problem 	1981 	
1712 	gams30a 	Meszaros 	354 	531 	1,287 	Linear Programming Problem 	2004 	
1676 	gams30am 	Meszaros 	354 	531 	1,287 	Linear Programming Problem 	2004 	
1921 	bibd_9_5 	JGD_BIBD 	36 	126 	1,260 	Combinatorial Problem 	2008 	
2093 	n3c5-b5 	JGD_Homology 	210 	252 	1,260 	Combinatorial Problem 	2008 	
2092 	n3c5-b4 	JGD_Homology 	252 	210 	1,260 	Combinatorial Problem 	2008 	
2057 	mk10-b1 	JGD_Homology 	630 	45 	1,260 	Combinatorial Problem 	2008 	
2022 	ch7-6-b1 	JGD_Homology 	630 	42 	1,260 	Combinatorial Problem 	2008 	
174 	impcol_d 	HB 	425 	425 	1,255 	Chemical Process Simulation Problem 	1982 	
1189 	rajat05 	Rajat 	301 	301 	1,250 	Circuit Simulation Problem 	2004 	
2397 	football 	Newman 	115 	115 	1,226 	Undirected Multigraph 	2002 	
10 	ash608 	HB 	608 	188 	1,216 	Least Squares Problem 	1974 	
711 	lpi_cplex2 	LPnetlib 	224 	378 	1,215 	Linear Programming Problem 	1993 	
724 	lpi_mondou2 	LPnetlib 	312 	604 	1,208 	Linear Programming Problem 		
316 	odepa400 	Bai 	400 	400 	1,201 	2D/3D Problem 	1978 	
2338 	ww_36_pmec_36 	Rommes 	66 	66 	1,194 	Eigenvalue/Model Reduction Problem 	2010 	
113 	dwt_162 	HB 	162 	162 	1,182 	Structural Problem 	1980 	
681 	lp_share1b 	LPnetlib 	117 	253 	1,179 	Linear Programming Problem 		
2159 	flower_7_1 	JGD_Margulies 	463 	393 	1,178 	Combinatorial Problem 	2008 	
641 	lp_lotfi 	LPnetlib 	153 	366 	1,136 	Linear Programming Problem 	1989 	
239 	saylr1 	HB 	238 	238 	1,128 	Computational Fluid Dynamics Problem 	1984 	
1631 	rdb200l 	Bai 	200 	200 	1,120 	Computational Fluid Dynamics Problem 	1994 	
1630 	rdb200 	Bai 	200 	200 	1,120 	Computational Fluid Dynamics Problem 	1994 	
64 	bcsstm09 	HB 	1,083 	1,083 	1,083 	Structural Problem 	1982 	
63 	bcsstm08 	HB 	1,074 	1,074 	1,074 	Structural Problem 	1982 	
143 	fs_183_4 	HB 	183 	183 	1,069 	Subsequent 2D/3D Problem 	1983 	
142 	fs_183_3 	HB 	183 	183 	1,069 	Subsequent 2D/3D Problem 	1983 	
323 	pde225 	Bai 	225 	225 	1,065 	2D/3D Problem 	1982 	
2181 	relat5 	JGD_Relat 	340 	35 	1,058 	Combinatorial Problem 	2008 	
700 	lp_vtp_base 	LPnetlib 	198 	346 	1,051 	Linear Programming Problem 		
793 	lp_nug05 	Qaplib 	210 	225 	1,050 	Linear Programming Problem 	1995 	
1476 	GD00_c 	Pajek 	638 	638 	1,041 	Directed Multigraph 	2000 	
6 	arc130 	HB 	130 	130 	1,037 	Materials Problem 	1974 	
217 	nos1 	HB 	237 	237 	1,017 	Structural Problem 	1982 	
1943 	CAG_mat72 	JGD_CAG 	72 	72 	1,012 	Combinatorial Problem 	2008 	
144 	fs_183_6 	HB 	183 	183 	1,000 	Subsequent 2D/3D Problem 	1983 	
141 	fs_183_1 	HB 	183 	183 	998 	2D/3D Problem Sequence 	1983 	
1523 	SmallW 	Pajek 	396 	396 	994 	Directed Multigraph 	2002 	
306 	ck104 	Bai 	104 	104 	992 	2D/3D Problem 	1986 	
162 	gre_185 	HB 	185 	185 	975 	Directed Weighted Graph 	1981 	
2124 	n4c6-b15 	JGD_Homology 	60 	920 	960 	Combinatorial Problem 	2008 	
2048 	cis-n4c6-b15 	JGD_Homology 	60 	920 	960 	Combinatorial Problem 	2008 	
2416 	grid1 	AG-Monien 	252 	252 	952 	2D/3D Problem 	1998 	
2153 	cat_ears_4_1 	JGD_Margulies 	377 	313 	938 	Combinatorial Problem 	2008 	
313 	lop163 	Bai 	163 	163 	935 	Statistical/Mathematical Problem 	1978 	
2734 	spaceStation_1 	VDOL 	99 	99 	927 	Optimal Control Problem 	2015 	
2017 	ch6-6-b1 	JGD_Homology 	450 	36 	900 	Combinatorial Problem 	2008 	
2403 	polbooks 	Newman 	105 	105 	882 	Undirected Graph 	2001 	
1325 	robot 	Morandini 	120 	120 	870 	Robotics Problem 	2006 	
2389 	adjnoun 	Newman 	112 	112 	850 	Undirected Graph 	2006 	
2417 	grid1_dual 	AG-Monien 	224 	224 	840 	2D/3D Problem 	1998 	
2094 	n3c5-b6 	JGD_Homology 	120 	210 	840 	Combinatorial Problem 	2008 	
2091 	n3c5-b3 	JGD_Homology 	210 	120 	840 	Combinatorial Problem 	2008 	
118 	dwt_234 	HB 	234 	234 	834 	Structural Problem 	1980 	
69 	bcsstm19 	HB 	817 	817 	817 	Structural Problem 	1984 	
163 	gre_216a 	HB 	216 	216 	812 	Directed Weighted Graph 	1981 	
164 	gre_216b 	HB 	216 	216 	812 	Directed Weighted Graph 	1981 	
298 	bwm200 	Bai 	200 	200 	796 	Chemical Process Simulation Problem 	1992 	
907 	cage6 	vanHeukelum 	93 	93 	785 	Directed Weighted Graph 	2003 	
682 	lp_share2b 	LPnetlib 	96 	162 	777 	Linear Programming Problem 		
108 	can_96 	HB 	96 	96 	768 	Structural Problem 	1981 	
2072 	mk9-b1 	JGD_Homology 	378 	36 	756 	Combinatorial Problem 	2008 	
721 	lpi_klein1 	LPnetlib 	54 	108 	750 	Linear Programming Problem 		
2098 	n3c6-b11 	JGD_Homology 	60 	675 	720 	Combinatorial Problem 	2008 	
1326 	rotor1 	Morandini 	100 	100 	708 	Structural Problem 	2006 	
273 	will199 	HB 	199 	199 	701 	Structural Problem 	1979 	
44 	bcsstk22 	HB 	138 	138 	696 	Structural Problem 	1984 	
663 	lp_recipe 	LPnetlib 	91 	204 	687 	Linear Programming Problem 		
1782 	zed 	Meszaros 	116 	142 	666 	Linear Programming Problem 	2004 	
665 	lp_sc205 	LPnetlib 	205 	317 	665 	Linear Programming Problem 		
1195 	rajat11 	Rajat 	135 	135 	665 	Circuit Simulation Problem 	2004 	
9 	ash331 	HB 	331 	104 	662 	Least Squares Problem 	1974 	
2174 	rel5 	JGD_Relat 	340 	35 	656 	Combinatorial Problem 	2008 	
158 	gent113 	HB 	113 	113 	655 	Statistical/Mathematical Problem 	1973 	
707 	lpi_box1 	LPnetlib 	231 	261 	651 	Linear Programming Problem 	1992 	
1478 	GD01_Acap 	Pajek 	953 	953 	645 	Directed Multigraph 	2001 	
1477 	GD01_a 	Pajek 	311 	311 	645 	Directed Weighted Graph 	2001 	
25 	bcsstk03 	HB 	112 	112 	640 	Structural Problem 	1982 	
1944 	TF10 	JGD_Forest 	99 	107 	622 	Combinatorial Problem 	2008 	
1520 	Sandi_sandi 	Pajek 	314 	360 	613 	Bipartite Graph 	1999 	
2157 	flower_5_1 	JGD_Margulies 	211 	201 	602 	Combinatorial Problem 	2008 	
2016 	ch5-5-b4 	JGD_Homology 	120 	600 	600 	Combinatorial Problem 	2008 	
220 	nos4 	HB 	100 	100 	594 	Structural Problem 	1982 	
2194 	08blocks 	JGD_SPG 	300 	300 	592 	Combinatorial Problem 	2008 	
171 	impcol_a 	HB 	207 	207 	572 	Chemical Process Simulation Problem 	1982 	
102 	can_61 	HB 	61 	61 	557 	Structural Problem 	1981 	
1966 	IG5-7 	JGD_G5 	62 	150 	549 	Combinatorial Problem 	2008 	
2142 	Trec8 	JGD_Kocay 	23 	84 	549 	Combinatorial Problem 	2008 	
2151 	cat_ears_3_1 	JGD_Margulies 	204 	181 	542 	Combinatorial Problem 	2008 	
136 	dwt_87 	HB 	87 	87 	541 	Structural Problem 	1980 	
188 	lns_131 	HB 	131 	131 	536 	Computational Fluid Dynamics Problem 	1982 	
192 	lnsp_131 	HB 	131 	131 	536 	Computational Fluid Dynamics Problem 	1982 	
11 	ash85 	HB 	85 	85 	523 	Least Squares Problem 	1974 	
603 	lp_blend 	LPnetlib 	74 	114 	522 	Linear Programming Problem 	1989 	
2400 	lesmis 	Newman 	77 	77 	508 	Undirected Weighted Graph 	1993 	
265 	west0167 	HB 	167 	167 	506 	Chemical Process Simulation Problem 	1983 	
695 	lp_stocfor1 	LPnetlib 	117 	165 	501 	Linear Programming Problem 	1988 	
70 	bcsstm20 	HB 	485 	485 	485 	Structural Problem 	1984 	
334 	rw136 	Bai 	136 	136 	479 	Statistical/Mathematical Problem 	1978 	
15 	bcspwr03 	HB 	118 	118 	476 	Power Network Problem 	1981 	
2762 	mycielskian6 	Mycielski 	47 	47 	472 	Undirected Graph 	2018 	
712 	lpi_ex72a 	LPnetlib 	197 	215 	467 	Linear Programming Problem 	1992 	
669 	lp_scagr7 	LPnetlib 	129 	185 	465 	Linear Programming Problem 	1981 	
1494 	GD97_c 	Pajek 	452 	452 	460 	Directed Multigraph 	1997 	
1475 	GD00_a 	Pajek 	352 	352 	458 	Directed Graph 	2000 	
713 	lpi_ex73a 	LPnetlib 	193 	211 	457 	Linear Programming Problem 	1992 	
883 	sphere2 	Pothen 	66 	66 	450 	Structural Problem 	2003 	
293 	bfwa62 	Bai 	62 	62 	450 	Electromagnetics Problem 	1994 	
7 	ash219 	HB 	219 	85 	438 	Least Squares Problem 	1974 	
596 	lp_adlittle 	LPnetlib 	56 	138 	424 	Linear Programming Problem 		
161 	gre_115 	HB 	115 	115 	421 	Directed Weighted Graph 	1981 	
2045 	cis-n4c6-b1 	JGD_Homology 	210 	21 	420 	Combinatorial Problem 	2008 	
61 	bcsstm06 	HB 	420 	420 	420 	Structural Problem 	1982 	
2120 	n4c6-b1 	JGD_Homology 	210 	21 	420 	Combinatorial Problem 	2008 	
263 	west0132 	HB 	132 	132 	413 	Chemical Process Simulation Problem 	1983 	
1675 	gams10am 	Meszaros 	114 	171 	407 	Linear Programming Problem 	2004 	
1711 	gams10a 	Meszaros 	114 	171 	407 	Linear Programming Problem 	2004 	
2013 	ch5-5-b1 	JGD_Homology 	200 	25 	400 	Combinatorial Problem 	2008 	
23 	bcsstk01 	HB 	48 	48 	400 	Structural Problem 	1982 	
173 	impcol_c 	HB 	137 	137 	400 	Chemical Process Simulation Problem 	1982 	
317 	odepb400 	Bai 	400 	400 	399 	2D/3D Problem 	1978 	
337 	tub100 	Bai 	100 	100 	396 	Computational Fluid Dynamics Problem 	1994 	
318 	olm100 	Bai 	100 	100 	396 	Computational Fluid Dynamics Problem 	1994 	
2155 	flower_4_1 	JGD_Margulies 	121 	129 	386 	Combinatorial Problem 	2008 	
1484 	GD06_theory 	Pajek 	101 	101 	380 	Undirected Graph 	2006 	
106 	can_73 	HB 	73 	73 	377 	Structural Problem 	1981 	
264 	west0156 	HB 	156 	156 	362 	Chemical Process Simulation Problem 	1983 	
2090 	n3c5-b2 	JGD_Homology 	120 	45 	360 	Combinatorial Problem 	2008 	
296 	bfwb62 	Bai 	62 	62 	342 	Electromagnetics Problem 	1994 	
664 	lp_sc105 	LPnetlib 	105 	163 	340 	Linear Programming Problem 	1989 	
2457 	chesapeake 	DIMACS10 	39 	39 	340 	Undirected Graph 	2011 	
2171 	wheel_7_1 	JGD_Margulies 	114 	113 	338 	Combinatorial Problem 	2008 	
1497 	GD98_c 	Pajek 	112 	112 	336 	Undirected Graph 	1998 	
1492 	GD97_a 	Pajek 	84 	84 	332 	Directed Graph 	1997 	
2075 	n2c6-b10 	JGD_Homology 	30 	306 	330 	Combinatorial Problem 	2008 	
132 	dwt_66 	HB 	66 	66 	320 	Structural Problem 	1980 	
2396 	dolphins 	Newman 	62 	62 	318 	Undirected Graph 	2003 	
253 	steam3 	HB 	80 	80 	314 	Computational Fluid Dynamics Problem 	1983 	
636 	lp_kb2 	LPnetlib 	43 	68 	313 	Linear Programming Problem 	1989 	
873 	mesh1em1 	Pothen 	48 	48 	306 	Structural Problem 	2003 	
872 	mesh1e1 	Pothen 	48 	48 	306 	Structural Problem 	2003 	
861 	pivtol 	MathWorks 	102 	102 	306 	Statistical/Mathematical Problem 	2002 	
874 	mesh1em6 	Pothen 	48 	48 	306 	Structural Problem 	2003 	
262 	west0067 	HB 	67 	67 	294 	Chemical Process Simulation Problem 	1983 	
109 	curtis54 	HB 	54 	54 	291 	2D/3D Problem 	1971 	
2011 	ch4-4-b2 	JGD_Homology 	96 	72 	288 	Combinatorial Problem 	2008 	
1487 	GD95_c 	Pajek 	62 	62 	287 	Directed Graph 	1995 	
274 	will57 	HB 	57 	57 	281 	Semiconductor Device Problem 	1970 	
436 	ex5 	FIDAP 	27 	27 	279 	Computational Fluid Dynamics Problem 	1994 	
172 	impcol_b 	HB 	59 	59 	271 	Chemical Process Simulation Problem 	1982 	
129 	dwt_59 	HB 	59 	59 	267 	Structural Problem 	1980 	
1493 	GD97_b 	Pajek 	47 	47 	264 	Undirected Weighted Graph 	1997 	
2170 	wheel_6_1 	JGD_Margulies 	83 	85 	254 	Combinatorial Problem 	2008 	
2149 	cat_ears_2_1 	JGD_Margulies 	85 	85 	254 	Combinatorial Problem 	2008 	
1498 	GD99_b 	Pajek 	64 	64 	252 	Undirected Multigraph 	1999 	
1920 	bibd_9_3 	JGD_BIBD 	36 	84 	252 	Combinatorial Problem 	2008 	
1965 	IG5-6 	JGD_G5 	30 	77 	251 	Combinatorial Problem 	2008 	
1490 	GD96_c 	Pajek 	65 	65 	250 	Undirected Graph 	1996 	
1519 	Sandi_authors 	Pajek 	86 	86 	248 	Undirected Weighted Graph 	1999 	
714 	lpi_forest6 	LPnetlib 	66 	131 	246 	Linear Programming Problem 	1993 	
2095 	n3c5-b7 	JGD_Homology 	30 	120 	240 	Combinatorial Problem 	2008 	
1884 	Maragal_1 	NYPA 	32 	14 	234 	Least Squares Problem 	2008 	
906 	cage5 	vanHeukelum 	37 	37 	233 	Directed Weighted Graph 	2003 	
463 	d_dyn1 	Grund 	87 	87 	232 	Chemical Process Simulation Problem 	1997 	
1482 	GD02_b 	Pajek 	80 	80 	232 	Directed Graph 	2002 	
462 	d_dyn 	Grund 	87 	87 	230 	Chemical Process Simulation Problem 	1997 	
1491 	GD96_d 	Pajek 	180 	180 	229 	Directed Graph 	1996 	
1460 	divorce 	Pajek 	50 	9 	225 	Bipartite Graph 	2006 	
133 	dwt_72 	HB 	72 	72 	222 	Structural Problem 	1980 	
103 	can_62 	HB 	62 	62 	218 	Structural Problem 	1981 	
2076 	n2c6-b1 	JGD_Homology 	105 	15 	210 	Combinatorial Problem 	2008 	
2097 	n3c6-b1 	JGD_Homology 	105 	105 	210 	Combinatorial Problem 	2008 	
2108 	n4c5-b1 	JGD_Homology 	105 	15 	210 	Combinatorial Problem 	2008 	
1496 	GD98_b 	Pajek 	121 	121 	207 	Directed Graph 	1998 	
1489 	GD96_b 	Pajek 	111 	111 	193 	Directed Graph 	1996 	
2168 	wheel_5_1 	JGD_Margulies 	57 	61 	182 	Combinatorial Problem 	2008 	
232 	pores_1 	HB 	30 	30 	180 	Computational Fluid Dynamics Problem 	1980 	
2180 	relat4 	JGD_Relat 	66 	12 	172 	Combinatorial Problem 	2008 	
1177 	lap_25 	HB 	25 	25 	169 	Structural Problem 	1980 	
14 	bcspwr02 	HB 	49 	49 	167 	Power Network Problem 	1981 	
97 	can_24 	HB 	24 	24 	160 	Structural Problem 	1981 	
666 	lp_sc50a 	LPnetlib 	50 	78 	160 	Linear Programming Problem 	1989 	
2204 	Trefethen_20 	JGD_Trefethen 	20 	20 	158 	Combinatorial Problem 	2008 	
2399 	karate 	Newman 	34 	34 	156 	Undirected Graph 	1977 	
60 	bcsstm05 	HB 	153 	153 	153 	Structural Problem 	1982 	
1759 	refine 	Meszaros 	29 	62 	153 	Linear Programming Problem 	2004 	
1499 	GD99_c 	Pajek 	105 	105 	149 	Directed Graph 	1999 	
667 	lp_sc50b 	LPnetlib 	50 	78 	148 	Linear Programming Problem 	1989 	
2141 	Trec7 	JGD_Kocay 	11 	36 	147 	Combinatorial Problem 	2008 	
2203 	Trefethen_20b 	JGD_Trefethen 	19 	19 	147 	Combinatorial Problem 	2008 	
2010 	ch4-4-b1 	JGD_Homology 	72 	16 	144 	Combinatorial Problem 	2008 	
464 	d_ss 	Grund 	53 	53 	144 	Chemical Process Simulation Problem 	1997 	
2761 	mycielskian5 	Mycielski 	23 	23 	142 	Undirected Graph 	2018 	
731 	lpi_woodinfe 	LPnetlib 	35 	89 	140 	Linear Programming Problem 	1989 	
72 	bcsstm22 	HB 	138 	138 	138 	Structural Problem 	1984 	
1480 	GD01_c 	Pajek 	33 	33 	135 	Directed Multigraph 	2001 	
1742 	p0040 	Meszaros 	23 	63 	133 	Linear Programming Problem 	2004 	
13 	bcspwr01 	HB 	39 	39 	131 	Power Network Problem 	1981 	
168 	ibm32 	HB 	32 	32 	126 	Directed Graph 	1971 	
1501 	GlossGT 	Pajek 	72 	72 	122 	Directed Graph 	2001 	
2167 	wheel_4_1 	JGD_Margulies 	36 	41 	122 	Combinatorial Problem 	2008 	
2109 	n4c5-b11 	JGD_Homology 	10 	120 	120 	Combinatorial Problem 	2008 	
1474 	football 	Pajek 	35 	35 	118 	Directed Weighted Graph 	1998 	
1741 	p0033 	Meszaros 	15 	48 	113 	Linear Programming Problem 	2004 	
2173 	rel4 	JGD_Relat 	66 	12 	104 	Combinatorial Problem 	2008 	
597 	lp_afiro 	LPnetlib 	27 	51 	102 	Linear Programming Problem 		
1199 	Hamrle1 	Hamrle 	32 	32 	98 	Circuit Simulation Problem 	2004 	
2012 	ch4-4-b3 	JGD_Homology 	24 	96 	96 	Combinatorial Problem 	2008 	
1486 	GD95_b 	Pajek 	73 	73 	96 	Directed Graph 	1995 	
1524 	Stranke94 	Pajek 	10 	10 	90 	Undirected Weighted Graph 	1994 	
2089 	n3c5-b1 	JGD_Homology 	45 	10 	90 	Combinatorial Problem 	2008 	
1481 	GD02_a 	Pajek 	23 	23 	87 	Directed Graph 	2002 	
1755 	problem 	Meszaros 	12 	46 	86 	Linear Programming Problem 	2004 	
1438 	LF10 	Oberwolfach 	18 	18 	82 	Model Reduction Problem 	2004 	
1515 	Ragusa16 	Pajek 	24 	24 	81 	Directed Weighted Graph 	2006 	
186 	jgl011 	HB 	11 	11 	76 	Counter Example Problem 	1983 	
238 	rgg010 	HB 	10 	10 	76 	Counter Example Problem 	1983 	
2166 	wheel_3_1 	JGD_Margulies 	21 	25 	74 	Combinatorial Problem 	2008 	
58 	bcsstm03 	HB 	112 	112 	72 	Structural Problem 	1982 	
706 	lpi_bgprtr 	LPnetlib 	20 	40 	70 	Linear Programming Problem 	1993 	
57 	bcsstm02 	HB 	66 	66 	66 	Structural Problem 	1982 	
59 	bcsstm04 	HB 	132 	132 	66 	Structural Problem 	1982 	
1516 	Ragusa18 	Pajek 	23 	23 	64 	Directed Weighted Graph 	2006 	
2053 	klein-b1 	JGD_Homology 	30 	10 	60 	Combinatorial Problem 	2008 	
2054 	klein-b2 	JGD_Homology 	20 	30 	60 	Combinatorial Problem 	2008 	
2087 	n3c4-b3 	JGD_Homology 	15 	20 	60 	Combinatorial Problem 	2008 	
